% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=505696, Tue Nov 18 05:44:30 2025
1 13 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
2 26 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
3 39 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
4 52 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
5 65 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
6 78 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
7 91 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
8 104 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
9 117 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
10 130 -0.01735150849245575 -0.003202185453652206 0.0036372634714605502 0.015724226609423436 0.9630389123748483 0.9820806346305323 0.9823909225513134 0.9910107279000498 0.9926901641175968 0.9945190484420944 0.9959808769629441 0.9962893442090716 0.9967064111015901 0.9977069019831815 0.9987161835417118 0.9989013536320044 0.9993433677829174 0.9999125758959947 1.0002754698678122 1.0003822021166096 1.0009335393429006 1.0021764759490792 1.0027677415141043 1.0031313247658535 1.0048347901219288 1.0087720840612637 1.0121709651745416 1.0140401064280766 1.0234157378489006 1.035565638524149
