% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=407973, Sun Nov 16 00:19:25 2025
1 13 -0.012702541484850987 -0.0028442689021773338 0.0033134786036632387 0.015714956518893725 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
2 26 -0.026230302773172315 -0.006204646917169985 0.003033373120317592 0.02033807613065653 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
3 39 -0.03160995708476218 -0.007477510049307112 0.003861540131592893 0.03172112853604708 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
4 52 -0.03564350728603923 -0.010386299928159794 0.004692148714481847 0.04418981106945302 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
5 65 -0.03629225224024998 -0.011490597623053333 0.006300208289800373 0.04528538511867885 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
6 78 -0.038403050145339054 -0.013582788548594816 0.007575353032842343 0.05127154501296454 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
7 91 -0.052449840424095624 -0.015574504117733355 0.008731894245694101 0.05763711503053677 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
8 104 -0.06737423304569073 -0.015258942570650209 0.008788832341177109 0.058704273857018714 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
9 117 -0.08784844200875924 -0.01665490098922418 0.00910318175532059 0.05744237366591919 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
10 130 -0.09133219597581092 -0.017510299075636913 0.010385265943920932 0.0622538911124622 0.9657915748215515 0.9751723169674128 0.9778868279146878 0.9903811928051178 0.9947405250974121 0.997509180286344 0.9988529625870985 0.9992770204394732 0.9996451971476148 1.0002300402797653 1.0005740477957574 1.0010085892097855 1.0011634024904585 1.0018359040795037 1.002145871849435 1.0024094614547365 1.0026322402635108 1.003118267364474 1.0034662115558892 1.0040374198327822 1.00504754288629 1.0073115887437023 1.0087003495233018 1.0119701807520436 1.0202297424952214 1.0230112636979398
