% # columns="iter, evals, sigma, 0, fitness, xbest" seed=407973, Sun Nov 16 00:19:25 2025, <python>{}</python>
1 13 0.46154707128305467 0 249.94631068270985 -0.04570966034710534 0.21178594065485268 0.031969550079706956 0.5680765249765151 0.20193218469611662 -0.5870089418684669 -0.5763789630326103 0.021992501498443746 0.2587389046642326 -0.3519534357036699 0.29755733613044605 0.41027841315769986 0.43209070449911274 0.5263135414027726 0.27177312913855584 -0.131958193403222 -3.941404411341936e-05 -0.16929924582373376 0.16600927384747924 0.681712745826815 -0.4331405222587538 -0.19476450480508734 -0.11532480259313188 -0.54720040600302 -0.5889737448490449 0.3111604116764964
2 26 0.4332857692916291 0 376.9752372288582 -0.21097480262785037 -0.3926177591230639 -0.3463404770461912 -0.32975810736251515 -0.1543280087609107 -0.7455111682042459 0.10921852624197548 -0.03353465626096558 0.5348595480234595 -0.009549833477361547 0.620083339093357 0.7487473404586791 -0.23144960398067935 -0.28178342452303756 0.3774814124590876 0.10916973104302419 0.5031484556100672 0.09801217331822482 0.42042412078561275 0.25758491960953 -0.1561894383570524 -0.7344326496433459 0.04023942047273954 -0.6848920070766455 -0.23015109188627708 0.7639343799963205
3 39 0.41335570048976444 0 230.97995587394198 1.0583256325969639 -0.1958352360936141 0.7025728318639459 -0.6931117543404524 -0.12038559395376447 0.4838145329343017 0.31563418665341114 0.34579925623267477 1.1225585047565099 0.1494826250134751 0.2862141289102611 0.10735555627182898 0.04469406348736282 0.10806356349028795 -0.3828117506955363 -0.4188696826209852 0.6922051845780879 -0.49840810816397085 -0.7696576592337319 -0.14222955936061754 -0.4215823617102824 -0.5615380874580636 0.006908497135837854 -0.5675230373269569 -0.3668530625718609 -0.4218259488617742
4 52 0.40258080754165887 0 226.62704514200828 1.1035320511034683 0.7418887736986031 0.9359983575115949 0.08270851898778536 -0.7436176357092016 -0.32832754546406445 -1.1825446295223327 -0.33395066522961014 1.0011935183670226 -0.302903052778028 -0.0011656871186768586 0.4551493299418041 -0.3165326906928393 -0.6165428540430836 -0.3958889480600509 -0.05324687092315036 0.08636057315975998 -0.3573246577721484 -0.8645364045560768 0.36545890756150556 -0.07016433374272504 -0.07723630702271533 0.6629547868108784 -0.04813652638856353 -0.8220180315952776 0.38139710320191283
5 65 0.39839413410527147 0 222.22101731138514 0.7293920360542909 0.3419484155429821 -0.0030333113906854114 -0.8879484061931393 -0.35420678815332585 -0.25118376278650817 -0.5779402914136812 -0.5077269898784769 1.0990389825703355 0.11115734656398835 -0.33113060097873287 0.1790657190337303 0.6192836936675807 -0.2090555419067917 -0.5662827330362074 -0.11893060805796093 0.4062083287399926 -1.283326168340396 -0.3559348622532982 -0.017591414113514003 1.240929079507625 -0.5584216911211065 -0.20370077006202209 -0.6068046228123848 0.18865447622813186 0.11829499134284636
6 78 0.39390015899101755 0 217.86876983566071 0.4007694714363758 -0.4224104383342891 0.5457288636853979 -0.3323744057283943 0.22747265973298703 -0.3995312065534649 -0.18264631524932617 -0.5468334756321684 0.5562699485689468 0.7132243602406484 -0.43789373479250765 0.5648614359943185 0.3342775519799265 0.10184974163434735 -0.711080887477395 -0.33115924990510026 0.1693341647126358 -0.1941374111352543 -0.7815676917140796 0.19876120808366068 1.0901261674370148 -0.2774112143232908 0.3901091621381883 -0.43687991317092845 -0.0744412945165846 -0.3247536916755234
7 91 0.39620525675742313 0 224.09638591173285 1.628131724546947 0.2822324135321425 0.4834623603134085 -0.16340725573043854 1.1711759859824915 -0.7592065108854932 0.18816894339084866 0.2686959678293471 0.5449202815185696 0.6644297099746284 -0.6369144967708998 0.021520548216756308 -0.16261177866822893 -0.006102400531087571 0.039989022168609 -0.2351844094002472 -0.17816715769548058 0.187972109841398 -1.3227907255921219 0.34411281940948135 0.8132233948866187 -0.35027861620485856 -0.09076647742859925 0.20702559017755168 -0.10990728293457913 -0.00449640391047576
8 104 0.4037351292701162 0 233.5467166333293 1.4779510971731087 0.8046986345554384 0.731341930493679 -0.0409358364675142 0.6805018659741832 -0.2207631438005164 -0.8347797488795292 -0.939500352511454 0.678799337216961 0.7764705230639537 -0.0326306618139241 -0.175585783352732 0.36300105185000686 -0.5353689342988093 -0.28966044287979587 -1.0568517681521032 -0.04284276422521688 0.1692913683563323 -2.2106042670015036 0.2723481129767957 0.795901453515789 -0.29659949377611367 -0.22670450584248575 -0.009804874695467036 0.20408565005882875 0.3838607098198834
9 117 0.4161344669244371 0 241.31914134289272 1.3134983623995384 1.1730663280194702 0.675273853660171 -0.896038681425241 0.8686028786100635 -0.2610602907289507 -0.8146868336801593 -0.47089664921780566 1.2003504137168313 0.965108007361769 -0.3478541740839449 0.010191378261729611 -0.4520662860315644 -0.6891754292909609 -0.25884849827884787 -0.45855413879789014 0.3837659287852533 0.02829963407518757 -1.9789294097538799 1.0836166194343049 0.741146158016434 -0.7462139904914185 -0.16141266990759387 -0.26669583498456784 -0.11833880383248947 1.06229281661026
10 130 0.42472509345300713 0 236.9561347096158 2.077009158099759 0.5133276938420156 0.7759613140167554 -0.46996994031966755 0.49094901193833146 0.05422243240766492 -0.06442364812753087 -1.1589608450144036 1.4705771595808965 0.39041106118443236 -0.24625398499103365 0.4367153484755262 -0.6224337517400979 -0.7819037011726611 -0.966171855668774 -0.21298156325122786 -0.10638212490599513 0.4167681279051386 -1.5086990506698332 -0.42240305749245255 1.3420145569366513 -0.8510387171563019 -0.2577518233665562 -0.6312966142883547 -0.0077075991742393685 1.402956933786946
11 143 0.4240620268866252 0 228.85796387737525 2.0725170729951623 0.6310854525861272 0.1659542276648126 -0.38546468022629066 0.8577557593275864 -0.3765643284453404 -0.9280313504095368 -0.8080450121784626 0.812916916495882 0.2864664321693847 -0.2780129423388991 0.9753128932481779 0.4019717326143648 -0.3314232038318811 -0.8069507827012921 -0.4238035426883111 -0.12375846847988213 -0.2187590160564886 -1.9590893706031633 0.24256966812672204 1.0321663660643163 -0.08749239601223707 -0.2247582841945679 -0.3360593823754544 -0.049330127805798415 0.72810316875243
12 156 0.4201567988295117 0 220.39254063055807 2.0487924894556864 0.06094968794524702 0.8308220349938421 -0.49261523904060134 0.30103442542668235 -0.2742981455663633 -0.8988006814678093 -0.9617193297608098 1.1604038372255614 0.9272606720237283 0.12675030963552064 0.9964383177741931 0.5274989688621186 -0.6624210772926056 -1.3396282116248917 -0.7582614330399937 -0.09950794929218226 -0.06906053439201781 -1.517356206806137 0.06950866203515321 1.3339467291079194 -0.7601999853658978 -0.3795894114003648 0.10016956320083775 0.17582166196975293 0.7329074507408743
13 169 0.4189773415848684 0 239.23377562856064 2.3872414057174476 -0.5384678572219594 0.5568211164427125 0.2248737555495881 0.7005440745808036 -0.7803695490753406 -0.40250135172343326 -0.9881139428637686 1.376640652595538 0.7491124234597967 0.12253806776998703 1.0067774196344894 0.5835524897555258 0.26249835656727594 -1.5081431741781148 -0.5458911675875453 0.36216547378472463 -0.007456234405098691 -1.7568831863050298 -0.014537318218304007 1.078569427281827 -0.9117313706453932 0.1522574703745896 -1.013653915227807 0.44015850622582836 1.0049314932074098
14 182 0.42288790936703 0 248.55734760174627 1.3437118919638247 -0.4672425741909728 1.2425607198961997 0.020249550844222308 0.6054420393055356 -0.2870251312835519 -0.7120205259029665 0.011636629796265563 2.166902413473955 0.10901838005004583 0.9434411746619524 1.2377784119708535 0.3335545243077255 -0.5066583374242706 -1.0066410666129295 -0.5318830849408815 -0.1530407106306705 -0.14554574519692554 -0.8745517446777986 0.5064489283810665 0.9208545491451992 -1.1110501216377402 0.5205147337860228 0.07298203039036455 -0.07181656041303297 0.9374639090244854
